===k = 4.237===
  N  , vB,v,vA,col,|p
213-1, -0.795,99.973,0.802,A,|vA(0.801579) * 4.237000m + vB(-0.795203) * 4.237000m + v(99.972988) * m = 100.000000m
213-2, 37.688,-63.080,0.802,B,|vA(0.801579) * 4.237000m + vB(37.687971) * 4.237000m + v(-63.080221) * m = 100.000000m
214-1, 37.688,40.287,-23.595,A,|vA(-23.594755) * 4.237000m + vB(37.687971) * 4.237000m + v(40.287045) * m = 100.000000m
214-2, 38.681,36.081,-23.595,B,|vA(-23.594755) * 4.237000m + vB(38.680552) * 4.237000m + v(36.081478) * m = 100.000000m
215-1, 38.681,-60.481,-0.805,A,|vA(-0.804519) * 4.237000m + vB(38.680552) * 4.237000m + v(-60.480752) * m = 100.000000m
215-2, 0.811,99.972,-0.805,B,|vA(-0.804519) * 4.237000m + vB(0.811045) * 4.237000m + v(99.972349) * m = 100.000000m
216-1, 0.811,-63.095,37.682,A,|vA(37.681969) * 4.237000m + vB(0.811045) * 4.237000m + v(-63.094899) * m = 100.000000m
216-2, -23.595,40.311,37.682,B,|vA(37.681969) * 4.237000m + vB(-23.594509) * 4.237000m + v(40.311435) * m = 100.000000m
217-1, -23.595,36.057,38.686,A,|vA(38.686157) * 4.237000m + vB(-23.594509) * 4.237000m + v(36.056691) * m = 100.000000m
217-2, -0.814,-60.465,38.686,B,|vA(38.686157) * 4.237000m + vB(-0.813833) * 4.237000m + v(-60.465033) * m = 100.000000m
218-1, -0.814,99.972,0.821,A,|vA(0.820512) * 4.237000m + vB(-0.813833) * 4.237000m + v(99.971702) * m = 100.000000m
218-2, 37.676,-63.110,0.821,B,|vA(0.820512) * 4.237000m + vB(37.675964) * 4.237000m + v(-63.109571) * m = 100.000000m
219-1, 37.676,40.336,-23.594,A,|vA(-23.594261) * 4.237000m + vB(37.675964) * 4.237000m + v(40.335822) * m = 100.000000m
219-2, 38.692,36.032,-23.594,B,|vA(-23.594261) * 4.237000m + vB(38.691759) * 4.237000m + v(36.031901) * m = 100.000000m
220-1, 38.692,-60.449,-0.823,A,|vA(-0.823147) * 4.237000m + vB(38.691759) * 4.237000m + v(-60.449309) * m = 100.000000m
220-2, 0.830,99.971,-0.823,B,|vA(-0.823147) * 4.237000m + vB(0.829980) * 4.237000m + v(99.971048) * m = 100.000000m
221-1, 0.830,-63.124,37.670,A,|vA(37.669958) * 4.237000m + vB(0.829980) * 4.237000m + v(-63.124237) * m = 100.000000m
221-2, -23.594,40.360,37.670,B,|vA(37.669958) * 4.237000m + vB(-23.594010) * 4.237000m + v(40.360208) * m = 100.000000m
222-1, -23.594,36.007,38.697,A,|vA(38.697359) * 4.237000m + vB(-23.594010) * 4.237000m + v(36.007109) * m = 100.000000m
222-2, -0.832,-60.434,38.697,B,|vA(38.697359) * 4.237000m + vB(-0.832460) * 4.237000m + v(-60.433578) * m = 100.000000m
223-1, -0.832,99.970,0.839,A,|vA(0.839449) * 4.237000m + vB(-0.832460) * 4.237000m + v(99.970386) * m = 100.000000m
223-2, 37.664,-63.139,0.839,B,|vA(0.839449) * 4.237000m + vB(37.663949) * 4.237000m + v(-63.138897) * m = 100.000000m
224-1, 37.664,40.385,-23.594,A,|vA(-23.593755) * 4.237000m + vB(37.663949) * 4.237000m + v(40.384590) * m = 100.000000m
224-2, 38.703,35.982,-23.594,B,|vA(-23.593755) * 4.237000m + vB(38.702957) * 4.237000m + v(35.982315) * m = 100.000000m
225-1, 38.703,-60.418,-0.842,A,|vA(-0.841771) * 4.237000m + vB(38.702957) * 4.237000m + v(-60.417842) * m = 100.000000m
225-2, 0.849,99.970,-0.842,B,|vA(-0.841771) * 4.237000m + vB(0.848919) * 4.237000m + v(99.969717) * m = 100.000000m
226-1, 0.849,-63.154,37.658,A,|vA(37.657938) * 4.237000m + vB(0.848919) * 4.237000m + v(-63.153550) * m = 100.000000m
226-2, -23.593,40.409,37.658,B,|vA(37.657938) * 4.237000m + vB(-23.593498) * 4.237000m + v(40.408971) * m = 100.000000m
227-1, -23.593,35.958,38.709,A,|vA(38.708552) * 4.237000m + vB(-23.593498) * 4.237000m + v(35.957519) * m = 100.000000m
227-2, -0.851,-60.402,38.709,B,|vA(38.708552) * 4.237000m + vB(-0.851082) * 4.237000m + v(-60.402099) * m = 100.000000m
228-1, -0.851,99.969,0.858,A,|vA(0.858389) * 4.237000m + vB(-0.851082) * 4.237000m + v(99.969040) * m = 100.000000m
228-2, 37.652,-63.168,0.858,B,|vA(0.858389) * 4.237000m + vB(37.651924) * 4.237000m + v(-63.168198) * m = 100.000000m
229-1, 37.652,40.433,-23.593,A,|vA(-23.593239) * 4.237000m + vB(37.651924) * 4.237000m + v(40.433348) * m = 100.000000m
229-2, 38.714,35.933,-23.593,B,|vA(-23.593239) * 4.237000m + vB(38.714145) * 4.237000m + v(35.932721) * m = 100.000000m
230-1, 38.714,-60.386,-0.860,A,|vA(-0.860392) * 4.237000m + vB(38.714145) * 4.237000m + v(-60.386351) * m = 100.000000m
230-2, 0.868,99.968,-0.860,B,|vA(-0.860392) * 4.237000m + vB(0.867860) * 4.237000m + v(99.968356) * m = 100.000000m
231-1, 0.868,-63.183,37.646,A,|vA(37.645909) * 4.237000m + vB(0.867860) * 4.237000m + v(-63.182839) * m = 100.000000m
231-2, -23.593,40.458,37.646,B,|vA(37.645909) * 4.237000m + vB(-23.592976) * 4.237000m + v(40.457723) * m = 100.000000m
232-1, -23.593,35.908,38.720,A,|vA(38.719735) * 4.237000m + vB(-23.592976) * 4.237000m + v(35.907921) * m = 100.000000m
232-2, -0.870,-60.371,38.720,B,|vA(38.719735) * 4.237000m + vB(-0.869701) * 4.237000m + v(-60.370597) * m = 100.000000m
233-1, -0.870,99.968,0.877,A,|vA(0.877332) * 4.237000m + vB(-0.869701) * 4.237000m + v(99.967665) * m = 100.000000m
233-2, 37.640,-63.197,0.877,B,|vA(0.877332) * 4.237000m + vB(37.639891) * 4.237000m + v(-63.197474) * m = 100.000000m
234-1, 37.640,40.482,-23.593,A,|vA(-23.592710) * 4.237000m + vB(37.639891) * 4.237000m + v(40.482096) * m = 100.000000m
234-2, 38.725,35.883,-23.593,B,|vA(-23.592710) * 4.237000m + vB(38.725323) * 4.237000m + v(35.883118) * m = 100.000000m
235-1, 38.725,-60.355,-0.879,A,|vA(-0.879008) * 4.237000m + vB(38.725323) * 4.237000m + v(-60.354837) * m = 100.000000m
235-2, 0.887,99.967,-0.879,B,|vA(-0.879008) * 4.237000m + vB(0.886805) * 4.237000m + v(99.966965) * m = 100.000000m
236-1, 0.887,-63.212,37.634,A,|vA(37.633871) * 4.237000m + vB(0.886805) * 4.237000m + v(-63.212103) * m = 100.000000m
236-2, -23.592,40.506,37.634,B,|vA(37.633871) * 4.237000m + vB(-23.592442) * 4.237000m + v(40.506466) * m = 100.000000m
237-1, -23.592,35.858,38.731,A,|vA(38.730909) * 4.237000m + vB(-23.592442) * 4.237000m + v(35.858314) * m = 100.000000m
237-2, -0.888,-60.339,38.731,B,|vA(38.730909) * 4.237000m + vB(-0.888315) * 4.237000m + v(-60.339071) * m = 100.000000m
238-1, -0.888,99.966,0.896,A,|vA(0.896279) * 4.237000m + vB(-0.888315) * 4.237000m + v(99.966259) * m = 100.000000m
238-2, 37.628,-63.227,0.896,B,|vA(0.896279) * 4.237000m + vB(37.627848) * 4.237000m + v(-63.226726) * m = 100.000000m
239-1, 37.628,40.531,-23.592,A,|vA(-23.592171) * 4.237000m + vB(37.627848) * 4.237000m + v(40.530834) * m = 100.000000m
239-2, 38.736,35.834,-23.592,B,|vA(-23.592171) * 4.237000m + vB(38.736493) * 4.237000m + v(35.833507) * m = 100.000000m
240-1, 38.736,-60.323,-0.898,A,|vA(-0.897621) * 4.237000m + vB(38.736493) * 4.237000m + v(-60.323299) * m = 100.000000m
240-2, 0.906,99.966,-0.898,B,|vA(-0.897621) * 4.237000m + vB(0.905753) * 4.237000m + v(99.965545) * m = 100.000000m
241-1, 0.906,-63.241,37.622,A,|vA(37.621824) * 4.237000m + vB(0.905753) * 4.237000m + v(-63.241343) * m = 100.000000m
241-2, -23.592,40.555,37.622,B,|vA(37.621824) * 4.237000m + vB(-23.591897) * 4.237000m + v(40.555199) * m = 100.000000m
242-1, -23.592,35.809,38.742,A,|vA(38.742074) * 4.237000m + vB(-23.591897) * 4.237000m + v(35.808698) * m = 100.000000m
242-2, -0.907,-60.308,38.742,B,|vA(38.742074) * 4.237000m + vB(-0.906926) * 4.237000m + v(-60.307521) * m = 100.000000m
243-1, -0.907,99.965,0.915,A,|vA(0.915228) * 4.237000m + vB(-0.906926) * 4.237000m + v(99.964823) * m = 100.000000m
243-2, 37.616,-63.256,0.915,B,|vA(0.915228) * 4.237000m + vB(37.615797) * 4.237000m + v(-63.255953) * m = 100.000000m
244-1, 37.616,40.580,-23.592,A,|vA(-23.591620) * 4.237000m + vB(37.615797) * 4.237000m + v(40.579562) * m = 100.000000m
244-2, 38.748,35.784,-23.592,B,|vA(-23.591620) * 4.237000m + vB(38.747653) * 4.237000m + v(35.783887) * m = 100.000000m
245-1, 38.748,-60.292,-0.916,A,|vA(-0.916230) * 4.237000m + vB(38.747653) * 4.237000m + v(-60.291737) * m = 100.000000m
245-2, 0.925,99.964,-0.916,B,|vA(-0.916230) * 4.237000m + vB(0.924705) * 4.237000m + v(99.964094) * m = 100.000000m
246-1, 0.925,-63.271,37.610,A,|vA(37.609767) * 4.237000m + vB(0.924705) * 4.237000m + v(-63.270557) * m = 100.000000m
246-2, -23.591,40.604,37.610,B,|vA(37.609767) * 4.237000m + vB(-23.591340) * 4.237000m + v(40.603922) * m = 100.000000m
247-1, -23.591,35.759,38.753,A,|vA(38.753229) * 4.237000m + vB(-23.591340) * 4.237000m + v(35.759074) * m = 100.000000m
247-2, -0.926,-60.276,38.753,B,|vA(38.753229) * 4.237000m + vB(-0.925533) * 4.237000m + v(-60.275947) * m = 100.000000m
248-1, -0.926,99.963,0.934,A,|vA(0.934181) * 4.237000m + vB(-0.925533) * 4.237000m + v(99.963358) * m = 100.000000m
248-2, 37.604,-63.285,0.934,B,|vA(0.934181) * 4.237000m + vB(37.603736) * 4.237000m + v(-63.285155) * m = 100.000000m
249-1, 37.604,40.628,-23.591,A,|vA(-23.591057) * 4.237000m + vB(37.603736) * 4.237000m + v(40.628280) * m = 100.000000m
249-2, 38.759,35.734,-23.591,B,|vA(-23.591057) * 4.237000m + vB(38.758803) * 4.237000m + v(35.734259) * m = 100.000000m
250-1, 38.759,-60.260,-0.935,A,|vA(-0.934835) * 4.237000m + vB(38.758803) * 4.237000m + v(-60.260152) * m = 100.000000m
250-2, 0.944,99.963,-0.935,B,|vA(-0.934835) * 4.237000m + vB(0.943659) * 4.237000m + v(99.962614) * m = 100.000000m
251-1, 0.944,-63.300,37.598,A,|vA(37.597702) * 4.237000m + vB(0.943659) * 4.237000m + v(-63.299747) * m = 100.000000m
251-2, -23.591,40.653,37.598,B,|vA(37.597702) * 4.237000m + vB(-23.590771) * 4.237000m + v(40.652635) * m = 100.000000m
252-1, -23.591,35.709,38.764,A,|vA(38.764375) * 4.237000m + vB(-23.590771) * 4.237000m + v(35.709442) * m = 100.000000m
252-2, -0.944,-60.244,38.764,B,|vA(38.764375) * 4.237000m + vB(-0.944137) * 4.237000m + v(-60.244350) * m = 100.000000m
253-1, -0.944,99.962,0.953,A,|vA(0.953138) * 4.237000m + vB(-0.944137) * 4.237000m + v(99.961863) * m = 100.000000m
253-2, 37.592,-63.314,0.953,B,|vA(0.953138) * 4.237000m + vB(37.591666) * 4.237000m + v(-63.314333) * m = 100.000000m
254-1, 37.592,40.677,-23.590,A,|vA(-23.590483) * 4.237000m + vB(37.591666) * 4.237000m + v(40.676988) * m = 100.000000m
254-2, 38.770,35.685,-23.590,B,|vA(-23.590483) * 4.237000m + vB(38.769944) * 4.237000m + v(35.684623) * m = 100.000000m
255-1, 38.770,-60.229,-0.953,A,|vA(-0.953437) * 4.237000m + vB(38.769944) * 4.237000m + v(-60.228542) * m = 100.000000m
255-2, 0.963,99.961,-0.953,B,|vA(-0.953437) * 4.237000m + vB(0.962617) * 4.237000m + v(99.961104) * m = 100.000000m
256-1, 0.963,-63.329,37.586,A,|vA(37.585628) * 4.237000m + vB(0.962617) * 4.237000m + v(-63.328913) * m = 100.000000m
256-2, -23.590,40.701,37.586,B,|vA(37.585628) * 4.237000m + vB(-23.590192) * 4.237000m + v(40.701338) * m = 100.000000m
257-1, -23.590,35.660,38.776,A,|vA(38.775511) * 4.237000m + vB(-23.590192) * 4.237000m + v(35.659801) * m = 100.000000m
257-2, -0.963,-60.213,38.776,B,|vA(38.775511) * 4.237000m + vB(-0.962736) * 4.237000m + v(-60.212729) * m = 100.000000m
258-1, -0.963,99.960,0.972,A,|vA(0.972097) * 4.237000m + vB(-0.962736) * 4.237000m + v(99.960337) * m = 100.000000m
258-2, 37.580,-63.343,0.972,B,|vA(0.972097) * 4.237000m + vB(37.579587) * 4.237000m + v(-63.343486) * m = 100.000000m
259-1, 37.580,40.726,-23.590,A,|vA(-23.589898) * 4.237000m + vB(37.579587) * 4.237000m + v(40.725685) * m = 100.000000m
259-2, 38.781,35.635,-23.590,B,|vA(-23.589898) * 4.237000m + vB(38.781076) * 4.237000m + v(35.634978) * m = 100.000000m
260-1, 38.781,-60.197,-0.972,A,|vA(-0.972034) * 4.237000m + vB(38.781076) * 4.237000m + v(-60.196910) * m = 100.000000m
260-2, 0.982,99.960,-0.972,B,|vA(-0.972034) * 4.237000m + vB(0.981578) * 4.237000m + v(99.959564) * m = 100.000000m
261-1, 0.982,-63.358,37.574,A,|vA(37.573544) * 4.237000m + vB(0.981578) * 4.237000m + v(-63.358053) * m = 100.000000m
261-2, -23.590,40.750,37.574,B,|vA(37.573544) * 4.237000m + vB(-23.589601) * 4.237000m + v(40.750030) * m = 100.000000m
262-1, -23.590,35.610,38.787,A,|vA(38.786638) * 4.237000m + vB(-23.589601) * 4.237000m + v(35.610152) * m = 100.000000m
262-2, -0.981,-60.181,38.787,B,|vA(38.786638) * 4.237000m + vB(-0.981332) * 4.237000m + v(-60.181084) * m = 100.000000m
263-1, -0.981,99.959,0.991,A,|vA(0.991060) * 4.237000m + vB(-0.981332) * 4.237000m + v(99.958782) * m = 100.000000m
263-2, 37.567,-63.373,0.991,B,|vA(0.991060) * 4.237000m + vB(37.567499) * 4.237000m + v(-63.372614) * m = 100.000000m
264-1, 37.567,40.774,-23.589,A,|vA(-23.589301) * 4.237000m + vB(37.567499) * 4.237000m + v(40.774373) * m = 100.000000m
264-2, 38.792,35.585,-23.589,B,|vA(-23.589301) * 4.237000m + vB(38.792198) * 4.237000m + v(35.585324) * m = 100.000000m
265-1, 38.792,-60.165,-0.991,A,|vA(-0.990628) * 4.237000m + vB(38.792198) * 4.237000m + v(-60.165253) * m = 100.000000m
265-2, 1.001,99.958,-0.991,B,|vA(-0.990628) * 4.237000m + vB(1.000542) * 4.237000m + v(99.957993) * m = 100.000000m
266-1, 1.001,-63.387,37.561,A,|vA(37.561452) * 4.237000m + vB(1.000542) * 4.237000m + v(-63.387169) * m = 100.000000m
266-2, -23.589,40.799,37.561,B,|vA(37.561452) * 4.237000m + vB(-23.588998) * 4.237000m + v(40.798713) * m = 100.000000m
267-1, -23.589,35.560,38.798,A,|vA(38.797756) * 4.237000m + vB(-23.588998) * 4.237000m + v(35.560495) * m = 100.000000m
267-2, -1.000,-60.149,38.798,B,|vA(38.797756) * 4.237000m + vB(-0.999923) * 4.237000m + v(-60.149416) * m = 100.000000m
268-1, -1.000,99.957,1.010,A,|vA(1.010025) * 4.237000m + vB(-0.999923) * 4.237000m + v(99.957197) * m = 100.000000m
268-2, 37.555,-63.402,1.010,B,|vA(1.010025) * 4.237000m + vB(37.555403) * 4.237000m + v(-63.401718) * m = 100.000000m
269-1, 37.555,40.823,-23.589,A,|vA(-23.588693) * 4.237000m + vB(37.555403) * 4.237000m + v(40.823051) * m = 100.000000m
269-2, 38.803,35.536,-23.589,B,|vA(-23.588693) * 4.237000m + vB(38.803311) * 4.237000m + v(35.535663) * m = 100.000000m
270-1, 38.803,-60.134,-1.009,A,|vA(-1.009218) * 4.237000m + vB(38.803311) * 4.237000m + v(-60.133573) * m = 100.000000m
270-2, 1.020,99.956,-1.009,B,|vA(-1.009218) * 4.237000m + vB(1.019509) * 4.237000m + v(99.956393) * m = 100.000000m
271-1, 1.020,-63.416,37.549,A,|vA(37.549351) * 4.237000m + vB(1.019509) * 4.237000m + v(-63.416260) * m = 100.000000m
271-2, -23.588,40.847,37.549,B,|vA(37.549351) * 4.237000m + vB(-23.588384) * 4.237000m + v(40.847386) * m = 100.000000m
272-1, -23.588,35.511,38.809,A,|vA(38.808864) * 4.237000m + vB(-23.588384) * 4.237000m + v(35.510829) * m = 100.000000m
272-2, -1.019,-60.118,38.809,B,|vA(38.808864) * 4.237000m + vB(-1.018511) * 4.237000m + v(-60.117724) * m = 100.000000m
273-1, -1.019,99.956,1.029,A,|vA(1.028994) * 4.237000m + vB(-1.018511) * 4.237000m + v(99.955582) * m = 100.000000m
273-2, 37.543,-63.431,1.029,B,|vA(1.028994) * 4.237000m + vB(37.543297) * 4.237000m + v(-63.430797) * m = 100.000000m
274-1, 37.543,40.872,-23.588,A,|vA(-23.588073) * 4.237000m + vB(37.543297) * 4.237000m + v(40.871718) * m = 100.000000m
274-2, 38.814,35.486,-23.588,B,|vA(-23.588073) * 4.237000m + vB(38.814414) * 4.237000m + v(35.485993) * m = 100.000000m
275-1, 38.814,-60.102,-1.028,A,|vA(-1.027804) * 4.237000m + vB(38.814414) * 4.237000m + v(-60.101869) * m = 100.000000m
275-2, 1.038,99.955,-1.028,B,|vA(-1.027804) * 4.237000m + vB(1.038480) * 4.237000m + v(99.954764) * m = 100.000000m
276-1, 1.038,-63.445,37.537,A,|vA(37.537240) * 4.237000m + vB(1.038480) * 4.237000m + v(-63.445327) * m = 100.000000m
276-2, -23.588,40.896,37.537,B,|vA(37.537240) * 4.237000m + vB(-23.587759) * 4.237000m + v(40.896048) * m = 100.000000m
277-1, -23.588,35.461,38.820,A,|vA(38.819962) * 4.237000m + vB(-23.587759) * 4.237000m + v(35.461155) * m = 100.000000m
277-2, -1.037,-60.086,38.820,B,|vA(38.819962) * 4.237000m + vB(-1.037095) * 4.237000m + v(-60.086009) * m = 100.000000m
278-1, -1.037,99.954,1.048,A,|vA(1.047967) * 4.237000m + vB(-1.037095) * 4.237000m + v(99.953937) * m = 100.000000m
278-2, 37.531,-63.460,1.048,B,|vA(1.047967) * 4.237000m + vB(37.531182) * 4.237000m + v(-63.459851) * m = 100.000000m
279-1, 37.531,40.920,-23.587,A,|vA(-23.587442) * 4.237000m + vB(37.531182) * 4.237000m + v(40.920375) * m = 100.000000m
279-2, 38.826,35.436,-23.587,B,|vA(-23.587442) * 4.237000m + vB(38.825508) * 4.237000m + v(35.436314) * m = 100.000000m
280-1, 38.826,-60.070,-1.046,A,|vA(-1.046386) * 4.237000m + vB(38.825508) * 4.237000m + v(-60.070142) * m = 100.000000m
280-2, 1.057,99.953,-1.046,B,|vA(-1.046386) * 4.237000m + vB(1.057454) * 4.237000m + v(99.953104) * m = 100.000000m
281-1, 1.057,-63.474,37.525,A,|vA(37.525121) * 4.237000m + vB(1.057454) * 4.237000m + v(-63.474369) * m = 100.000000m
281-2, -23.587,40.945,37.525,B,|vA(37.525121) * 4.237000m + vB(-23.587122) * 4.237000m + v(40.944700) * m = 100.000000m
282-1, -23.587,35.411,38.831,A,|vA(38.831051) * 4.237000m + vB(-23.587122) * 4.237000m + v(35.411472) * m = 100.000000m
282-2, -1.056,-60.054,38.831,B,|vA(38.831051) * 4.237000m + vB(-1.055675) * 4.237000m + v(-60.054269) * m = 100.000000m
283-1, -1.056,99.952,1.067,A,|vA(1.066942) * 4.237000m + vB(-1.055675) * 4.237000m + v(99.952263) * m = 100.000000m
283-2, 37.519,-63.489,1.067,B,|vA(1.066942) * 4.237000m + vB(37.519058) * 4.237000m + v(-63.488880) * m = 100.000000m
284-1, 37.519,40.969,-23.587,A,|vA(-23.586800) * 4.237000m + vB(37.519058) * 4.237000m + v(40.969022) * m = 100.000000m
284-2, 38.837,35.387,-23.587,B,|vA(-23.586800) * 4.237000m + vB(38.836592) * 4.237000m + v(35.386628) * m = 100.000000m
285-1, 38.837,-60.038,-1.065,A,|vA(-1.064964) * 4.237000m + vB(38.836592) * 4.237000m + v(-60.038391) * m = 100.000000m
285-2, 1.076,99.951,-1.065,B,|vA(-1.064964) * 4.237000m + vB(1.076431) * 4.237000m + v(99.951414) * m = 100.000000m
286-1, 1.076,-63.503,37.513,A,|vA(37.512992) * 4.237000m + vB(1.076431) * 4.237000m + v(-63.503385) * m = 100.000000m
286-2, -23.586,40.993,37.513,B,|vA(37.512992) * 4.237000m + vB(-23.586474) * 4.237000m + v(40.993342) * m = 100.000000m
287-1, -23.586,35.362,38.842,A,|vA(38.842131) * 4.237000m + vB(-23.586474) * 4.237000m + v(35.361781) * m = 100.000000m
287-2, -1.074,-60.023,38.842,B,|vA(38.842131) * 4.237000m + vB(-1.074251) * 4.237000m + v(-60.022507) * m = 100.000000m
288-1, -1.074,99.951,1.086,A,|vA(1.085920) * 4.237000m + vB(-1.074251) * 4.237000m + v(99.950558) * m = 100.000000m
288-2, 37.507,-63.518,1.086,B,|vA(1.085920) * 4.237000m + vB(37.506925) * 4.237000m + v(-63.517885) * m = 100.000000m
289-1, 37.507,41.018,-23.586,A,|vA(-23.586146) * 4.237000m + vB(37.506925) * 4.237000m + v(41.017659) * m = 100.000000m
289-2, 38.848,35.337,-23.586,B,|vA(-23.586146) * 4.237000m + vB(38.847667) * 4.237000m + v(35.336933) * m = 100.000000m
290-1, 38.848,-60.007,-1.084,A,|vA(-1.083538) * 4.237000m + vB(38.847667) * 4.237000m + v(-60.006616) * m = 100.000000m
290-2, 1.095,99.950,-1.084,B,|vA(-1.083538) * 4.237000m + vB(1.095411) * 4.237000m + v(99.949695) * m = 100.000000m
291-1, 1.095,-63.532,37.501,A,|vA(37.500855) * 4.237000m + vB(1.095411) * 4.237000m + v(-63.532378) * m = 100.000000m
291-2, -23.586,41.042,37.501,B,|vA(37.500855) * 4.237000m + vB(-23.585814) * 4.237000m + v(41.041974) * m = 100.000000m
292-1, -23.586,35.312,38.853,A,|vA(38.853201) * 4.237000m + vB(-23.585814) * 4.237000m + v(35.312082) * m = 100.000000m
292-2, -1.093,-59.991,38.853,B,|vA(38.853201) * 4.237000m + vB(-1.092824) * 4.237000m + v(-59.990720) * m = 100.000000m
293-1, -1.093,99.949,1.105,A,|vA(1.104902) * 4.237000m + vB(-1.092824) * 4.237000m + v(99.948824) * m = 100.000000m
293-2, 37.495,-63.547,1.105,B,|vA(1.104902) * 4.237000m + vB(37.494783) * 4.237000m + v(-63.546864) * m = 100.000000m
294-1, 37.495,41.066,-23.585,A,|vA(-23.585480) * 4.237000m + vB(37.494783) * 4.237000m + v(41.066286) * m = 100.000000m
294-2, 38.859,35.287,-23.585,B,|vA(-23.585480) * 4.237000m + vB(38.858733) * 4.237000m + v(35.287229) * m = 100.000000m
295-1, 38.859,-59.975,-1.102,A,|vA(-1.102108) * 4.237000m + vB(38.858733) * 4.237000m + v(-59.974818) * m = 100.000000m
295-2, 1.114,99.948,-1.102,B,|vA(-1.102108) * 4.237000m + vB(1.114394) * 4.237000m + v(99.947945) * m = 100.000000m
296-1, 1.114,-63.561,37.489,A,|vA(37.488708) * 4.237000m + vB(1.114394) * 4.237000m + v(-63.561345) * m = 100.000000m
296-2, -23.585,41.091,37.489,B,|vA(37.488708) * 4.237000m + vB(-23.585143) * 4.237000m + v(41.090596) * m = 100.000000m
297-1, -23.585,35.262,38.864,A,|vA(38.864262) * 4.237000m + vB(-23.585143) * 4.237000m + v(35.262375) * m = 100.000000m
297-2, -1.111,-59.959,38.864,B,|vA(38.864262) * 4.237000m + vB(-1.111392) * 4.237000m + v(-59.958910) * m = 100.000000m
298-1, -1.111,99.947,1.124,A,|vA(1.123887) * 4.237000m + vB(-1.111392) * 4.237000m + v(99.947059) * m = 100.000000m
298-2, 37.483,-63.576,1.124,B,|vA(1.123887) * 4.237000m + vB(37.482632) * 4.237000m + v(-63.575819) * m = 100.000000m
299-1, 37.483,41.115,-23.585,A,|vA(-23.584804) * 4.237000m + vB(37.482632) * 4.237000m + v(41.114903) * m = 100.000000m
299-2, 38.870,35.238,-23.585,B,|vA(-23.584804) * 4.237000m + vB(38.869789) * 4.237000m + v(35.237518) * m = 100.000000m
300-1, 38.870,-59.943,-1.121,A,|vA(-1.120675) * 4.237000m + vB(38.869789) * 4.237000m + v(-59.942996) * m = 100.000000m
300-2, 1.133,99.946,-1.121,B,|vA(-1.120675) * 4.237000m + vB(1.133380) * 4.237000m + v(99.946166) * m = 100.000000m
301-1, 1.133,-63.590,37.477,A,|vA(37.476553) * 4.237000m + vB(1.133380) * 4.237000m + v(-63.590288) * m = 100.000000m
301-2, -23.584,41.139,37.477,B,|vA(37.476553) * 4.237000m + vB(-23.584461) * 4.237000m + v(41.139207) * m = 100.000000m
302-1, -23.584,35.213,38.875,A,|vA(38.875313) * 4.237000m + vB(-23.584461) * 4.237000m + v(35.212659) * m = 100.000000m
302-2, -1.130,-59.927,38.875,B,|vA(38.875313) * 4.237000m + vB(-1.129957) * 4.237000m + v(-59.927077) * m = 100.000000m
303-1, -1.130,99.945,1.143,A,|vA(1.142875) * 4.237000m + vB(-1.129957) * 4.237000m + v(99.945265) * m = 100.000000m
303-2, 37.470,-63.605,1.143,B,|vA(1.142875) * 4.237000m + vB(37.470472) * 4.237000m + v(-63.604750) * m = 100.000000m
304-1, 37.470,41.164,-23.584,A,|vA(-23.584116) * 4.237000m + vB(37.470472) * 4.237000m + v(41.163509) * m = 100.000000m
304-2, 38.881,35.188,-23.584,B,|vA(-23.584116) * 4.237000m + vB(38.880835) * 4.237000m + v(35.187798) * m = 100.000000m
305-1, 38.881,-59.911,-1.139,A,|vA(-1.139237) * 4.237000m + vB(38.880835) * 4.237000m + v(-59.911151) * m = 100.000000m
305-2, 1.152,99.944,-1.139,B,|vA(-1.139237) * 4.237000m + vB(1.152370) * 4.237000m + v(99.944357) * m = 100.000000m
306-1, 1.152,-63.619,37.464,A,|vA(37.464388) * 4.237000m + vB(1.152370) * 4.237000m + v(-63.619206) * m = 100.000000m
306-2, -23.584,41.188,37.464,B,|vA(37.464388) * 4.237000m + vB(-23.583767) * 4.237000m + v(41.187808) * m = 100.000000m
307-1, -23.584,35.163,38.886,A,|vA(38.886355) * 4.237000m + vB(-23.583767) * 4.237000m + v(35.162935) * m = 100.000000m
307-2, -1.149,-59.895,38.886,B,|vA(38.886355) * 4.237000m + vB(-1.148517) * 4.237000m + v(-59.895220) * m = 100.000000m
308-1, -1.149,99.943,1.162,A,|vA(1.161866) * 4.237000m + vB(-1.148517) * 4.237000m + v(99.943441) * m = 100.000000m
308-2, 37.458,-63.634,1.162,B,|vA(1.161866) * 4.237000m + vB(37.458303) * 4.237000m + v(-63.633655) * m = 100.000000m
309-1, 37.458,41.212,-23.583,A,|vA(-23.583416) * 4.237000m + vB(37.458303) * 4.237000m + v(41.212105) * m = 100.000000m
309-2, 38.892,35.138,-23.583,B,|vA(-23.583416) * 4.237000m + vB(38.891872) * 4.237000m + v(35.138070) * m = 100.000000m
310-1, 38.892,-59.879,-1.158,A,|vA(-1.157796) * 4.237000m + vB(38.891872) * 4.237000m + v(-59.879282) * m = 100.000000m
310-2, 1.171,99.943,-1.158,B,|vA(-1.157796) * 4.237000m + vB(1.171363) * 4.237000m + v(99.942517) * m = 100.000000m
