===k = 2.000===
001-2, -2443.685,1805.883,5750.431,B,|vA(5750.431282) * 2.478000m + vB(-2443.685289) * 2.478000m + v(1805.883429) * m = 10000.000000m
===2===
===k = 2.479===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.479000m + vB(0.000000) * 2.479000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4251.222,5748.778,A,|vA(5748.778385) * 2.479000m + vB(0.000000) * 2.479000m + v(-4251.221615) * m = 10000.000000m
001-2, -2443.933,1807.289,5748.778,B,|vA(5748.778385) * 2.479000m + vB(-2443.933093) * 2.479000m + v(1807.288522) * m = 10000.000000m
===2===
===k = 2.480===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.480000m + vB(0.000000) * 2.480000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4252.874,5747.126,A,|vA(5747.126437) * 2.480000m + vB(0.000000) * 2.480000m + v(-4252.873563) * m = 10000.000000m
001-2, -2444.180,1808.693,5747.126,B,|vA(5747.126437) * 2.480000m + vB(-2444.180209) * 2.480000m + v(1808.693354) * m = 10000.000000m
===2===
===k = 2.481===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.481000m + vB(0.000000) * 2.481000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4254.525,5745.475,A,|vA(5745.475438) * 2.481000m + vB(0.000000) * 2.481000m + v(-4254.524562) * m = 10000.000000m
001-2, -2444.427,1810.098,5745.475,B,|vA(5745.475438) * 2.481000m + vB(-2444.426637) * 2.481000m + v(1810.097925) * m = 10000.000000m
===2===
===k = 2.482===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.482000m + vB(0.000000) * 2.482000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4256.175,5743.825,A,|vA(5743.825388) * 2.482000m + vB(0.000000) * 2.482000m + v(-4256.174612) * m = 10000.000000m
001-2, -2444.672,1811.502,5743.825,B,|vA(5743.825388) * 2.482000m + vB(-2444.672379) * 2.482000m + v(1811.502233) * m = 10000.000000m
===2===
===k = 2.483===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.483000m + vB(0.000000) * 2.483000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4257.824,5742.176,A,|vA(5742.176285) * 2.483000m + vB(0.000000) * 2.483000m + v(-4257.823715) * m = 10000.000000m
001-2, -2444.917,1812.906,5742.176,B,|vA(5742.176285) * 2.483000m + vB(-2444.917436) * 2.483000m + v(1812.906279) * m = 10000.000000m
===2===
===k = 2.484===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.484000m + vB(0.000000) * 2.484000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4259.472,5740.528,A,|vA(5740.528129) * 2.484000m + vB(0.000000) * 2.484000m + v(-4259.471871) * m = 10000.000000m
001-2, -2445.162,1814.310,5740.528,B,|vA(5740.528129) * 2.484000m + vB(-2445.161809) * 2.484000m + v(1814.310062) * m = 10000.000000m
===2===
===k = 2.485===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.485000m + vB(0.000000) * 2.485000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4261.119,5738.881,A,|vA(5738.880918) * 2.485000m + vB(0.000000) * 2.485000m + v(-4261.119082) * m = 10000.000000m
001-2, -2445.405,1815.714,5738.881,B,|vA(5738.880918) * 2.485000m + vB(-2445.405499) * 2.485000m + v(1815.713583) * m = 10000.000000m
===2===
===k = 2.486===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.486000m + vB(0.000000) * 2.486000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4262.765,5737.235,A,|vA(5737.234653) * 2.486000m + vB(0.000000) * 2.486000m + v(-4262.765347) * m = 10000.000000m
001-2, -2445.649,1817.117,5737.235,B,|vA(5737.234653) * 2.486000m + vB(-2445.648507) * 2.486000m + v(1817.116840) * m = 10000.000000m
===2===
===k = 2.487===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.487000m + vB(0.000000) * 2.487000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4264.411,5735.589,A,|vA(5735.589332) * 2.487000m + vB(0.000000) * 2.487000m + v(-4264.410668) * m = 10000.000000m
001-2, -2445.891,1818.520,5735.589,B,|vA(5735.589332) * 2.487000m + vB(-2445.890833) * 2.487000m + v(1818.519835) * m = 10000.000000m
===2===
===k = 2.488===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.488000m + vB(0.000000) * 2.488000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4266.055,5733.945,A,|vA(5733.944954) * 2.488000m + vB(0.000000) * 2.488000m + v(-4266.055046) * m = 10000.000000m
001-2, -2446.132,1819.923,5733.945,B,|vA(5733.944954) * 2.488000m + vB(-2446.132480) * 2.488000m + v(1819.922565) * m = 10000.000000m
===2===
===k = 2.489===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.489000m + vB(0.000000) * 2.489000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4267.698,5732.302,A,|vA(5732.301519) * 2.489000m + vB(0.000000) * 2.489000m + v(-4267.698481) * m = 10000.000000m
001-2, -2446.373,1821.325,5732.302,B,|vA(5732.301519) * 2.489000m + vB(-2446.373449) * 2.489000m + v(1821.325032) * m = 10000.000000m
===2===
===k = 2.490===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.490000m + vB(0.000000) * 2.490000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4269.341,5730.659,A,|vA(5730.659026) * 2.490000m + vB(0.000000) * 2.490000m + v(-4269.340974) * m = 10000.000000m
001-2, -2446.614,1822.727,5730.659,B,|vA(5730.659026) * 2.490000m + vB(-2446.613739) * 2.490000m + v(1822.727235) * m = 10000.000000m
===2===
===k = 2.491===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.491000m + vB(0.000000) * 2.491000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4270.983,5729.017,A,|vA(5729.017474) * 2.491000m + vB(0.000000) * 2.491000m + v(-4270.982526) * m = 10000.000000m
001-2, -2446.853,1824.129,5729.017,B,|vA(5729.017474) * 2.491000m + vB(-2446.853352) * 2.491000m + v(1824.129174) * m = 10000.000000m
===2===
===k = 2.492===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.492000m + vB(0.000000) * 2.492000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4272.623,5727.377,A,|vA(5727.376861) * 2.492000m + vB(0.000000) * 2.492000m + v(-4272.623139) * m = 10000.000000m
001-2, -2447.092,1825.531,5727.377,B,|vA(5727.376861) * 2.492000m + vB(-2447.092290) * 2.492000m + v(1825.530848) * m = 10000.000000m
===2===
===k = 2.493===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.493000m + vB(0.000000) * 2.493000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4274.263,5725.737,A,|vA(5725.737189) * 2.493000m + vB(0.000000) * 2.493000m + v(-4274.262811) * m = 10000.000000m
001-2, -2447.331,1826.932,5725.737,B,|vA(5725.737189) * 2.493000m + vB(-2447.330553) * 2.493000m + v(1826.932258) * m = 10000.000000m
===2===
===k = 2.494===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.494000m + vB(0.000000) * 2.494000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4275.902,5724.098,A,|vA(5724.098454) * 2.494000m + vB(0.000000) * 2.494000m + v(-4275.901546) * m = 10000.000000m
001-2, -2447.568,1828.333,5724.098,B,|vA(5724.098454) * 2.494000m + vB(-2447.568143) * 2.494000m + v(1828.333403) * m = 10000.000000m
===2===
===k = 2.495===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.495000m + vB(0.000000) * 2.495000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4277.539,5722.461,A,|vA(5722.460658) * 2.495000m + vB(0.000000) * 2.495000m + v(-4277.539342) * m = 10000.000000m
001-2, -2447.805,1829.734,5722.461,B,|vA(5722.460658) * 2.495000m + vB(-2447.805060) * 2.495000m + v(1829.734282) * m = 10000.000000m
===2===
===k = 2.496===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.496000m + vB(0.000000) * 2.496000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4279.176,5720.824,A,|vA(5720.823799) * 2.496000m + vB(0.000000) * 2.496000m + v(-4279.176201) * m = 10000.000000m
001-2, -2448.041,1831.135,5720.824,B,|vA(5720.823799) * 2.496000m + vB(-2448.041305) * 2.496000m + v(1831.134896) * m = 10000.000000m
===2===
===k = 2.497===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.497000m + vB(0.000000) * 2.497000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4280.812,5719.188,A,|vA(5719.187875) * 2.497000m + vB(0.000000) * 2.497000m + v(-4280.812125) * m = 10000.000000m
001-2, -2448.277,1832.535,5719.188,B,|vA(5719.187875) * 2.497000m + vB(-2448.276880) * 2.497000m + v(1832.535245) * m = 10000.000000m
===2===
===k = 2.498===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.498000m + vB(0.000000) * 2.498000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4282.447,5717.553,A,|vA(5717.552887) * 2.498000m + vB(0.000000) * 2.498000m + v(-4282.447113) * m = 10000.000000m
001-2, -2448.512,1833.935,5717.553,B,|vA(5717.552887) * 2.498000m + vB(-2448.511785) * 2.498000m + v(1833.935327) * m = 10000.000000m
===2===
===k = 2.499===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.499000m + vB(0.000000) * 2.499000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4284.081,5715.919,A,|vA(5715.918834) * 2.499000m + vB(0.000000) * 2.499000m + v(-4284.081166) * m = 10000.000000m
001-2, -2448.746,1835.335,5715.919,B,|vA(5715.918834) * 2.499000m + vB(-2448.746022) * 2.499000m + v(1835.335144) * m = 10000.000000m
===2===
===k = 2.500===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.500000m + vB(0.000000) * 2.500000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4285.714,5714.286,A,|vA(5714.285714) * 2.500000m + vB(0.000000) * 2.500000m + v(-4285.714286) * m = 10000.000000m
001-2, -2448.980,1836.735,5714.286,B,|vA(5714.285714) * 2.500000m + vB(-2448.979592) * 2.500000m + v(1836.734694) * m = 10000.000000m
===2===
===k = 2.501===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.501000m + vB(0.000000) * 2.501000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4287.346,5712.654,A,|vA(5712.653528) * 2.501000m + vB(0.000000) * 2.501000m + v(-4287.346472) * m = 10000.000000m
001-2, -2449.212,1838.134,5712.654,B,|vA(5712.653528) * 2.501000m + vB(-2449.212495) * 2.501000m + v(1838.133977) * m = 10000.000000m
===2===
===k = 2.502===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.502000m + vB(0.000000) * 2.502000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4288.978,5711.022,A,|vA(5711.022273) * 2.502000m + vB(0.000000) * 2.502000m + v(-4288.977727) * m = 10000.000000m
001-2, -2449.445,1839.533,5711.022,B,|vA(5711.022273) * 2.502000m + vB(-2449.444733) * 2.502000m + v(1839.532994) * m = 10000.000000m
===2===
===k = 2.503===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.503000m + vB(0.000000) * 2.503000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4290.608,5709.392,A,|vA(5709.391950) * 2.503000m + vB(0.000000) * 2.503000m + v(-4290.608050) * m = 10000.000000m
001-2, -2449.676,1840.932,5709.392,B,|vA(5709.391950) * 2.503000m + vB(-2449.676306) * 2.503000m + v(1840.931744) * m = 10000.000000m
===2===
===k = 2.504===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.504000m + vB(0.000000) * 2.504000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4292.237,5707.763,A,|vA(5707.762557) * 2.504000m + vB(0.000000) * 2.504000m + v(-4292.237443) * m = 10000.000000m
001-2, -2449.907,1842.330,5707.763,B,|vA(5707.762557) * 2.504000m + vB(-2449.907216) * 2.504000m + v(1842.330227) * m = 10000.000000m
===2===
===k = 2.505===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.505000m + vB(0.000000) * 2.505000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4293.866,5706.134,A,|vA(5706.134094) * 2.505000m + vB(0.000000) * 2.505000m + v(-4293.865906) * m = 10000.000000m
001-2, -2450.137,1843.728,5706.134,B,|vA(5706.134094) * 2.505000m + vB(-2450.137464) * 2.505000m + v(1843.728442) * m = 10000.000000m
===2===
===k = 2.506===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.506000m + vB(0.000000) * 2.506000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4295.493,5704.507,A,|vA(5704.506560) * 2.506000m + vB(0.000000) * 2.506000m + v(-4295.493440) * m = 10000.000000m
001-2, -2450.367,1845.126,5704.507,B,|vA(5704.506560) * 2.506000m + vB(-2450.367051) * 2.506000m + v(1845.126389) * m = 10000.000000m
===2===
===k = 2.507===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.507000m + vB(0.000000) * 2.507000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4297.120,5702.880,A,|vA(5702.879954) * 2.507000m + vB(0.000000) * 2.507000m + v(-4297.120046) * m = 10000.000000m
001-2, -2450.596,1846.524,5702.880,B,|vA(5702.879954) * 2.507000m + vB(-2450.595977) * 2.507000m + v(1846.524069) * m = 10000.000000m
===2===
===k = 2.508===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.508000m + vB(0.000000) * 2.508000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4298.746,5701.254,A,|vA(5701.254276) * 2.508000m + vB(0.000000) * 2.508000m + v(-4298.745724) * m = 10000.000000m
001-2, -2450.824,1847.921,5701.254,B,|vA(5701.254276) * 2.508000m + vB(-2450.824244) * 2.508000m + v(1847.921480) * m = 10000.000000m
===2===
===k = 2.509===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.509000m + vB(0.000000) * 2.509000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4300.370,5699.630,A,|vA(5699.629524) * 2.509000m + vB(0.000000) * 2.509000m + v(-4300.370476) * m = 10000.000000m
001-2, -2451.052,1849.319,5699.630,B,|vA(5699.629524) * 2.509000m + vB(-2451.051853) * 2.509000m + v(1849.318623) * m = 10000.000000m
===2===
===k = 2.510===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.510000m + vB(0.000000) * 2.510000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4301.994,5698.006,A,|vA(5698.005698) * 2.510000m + vB(0.000000) * 2.510000m + v(-4301.994302) * m = 10000.000000m
001-2, -2451.279,1850.715,5698.006,B,|vA(5698.005698) * 2.510000m + vB(-2451.278805) * 2.510000m + v(1850.715497) * m = 10000.000000m
===2===
===k = 2.511===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.511000m + vB(0.000000) * 2.511000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4303.617,5696.383,A,|vA(5696.382797) * 2.511000m + vB(0.000000) * 2.511000m + v(-4303.617203) * m = 10000.000000m
001-2, -2451.505,1852.112,5696.383,B,|vA(5696.382797) * 2.511000m + vB(-2451.505100) * 2.511000m + v(1852.112103) * m = 10000.000000m
===2===
===k = 2.512===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.512000m + vB(0.000000) * 2.512000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4305.239,5694.761,A,|vA(5694.760820) * 2.512000m + vB(0.000000) * 2.512000m + v(-4305.239180) * m = 10000.000000m
001-2, -2451.731,1853.508,5694.761,B,|vA(5694.760820) * 2.512000m + vB(-2451.730740) * 2.512000m + v(1853.508440) * m = 10000.000000m
===2===
===k = 2.513===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.513000m + vB(0.000000) * 2.513000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4306.860,5693.140,A,|vA(5693.139767) * 2.513000m + vB(0.000000) * 2.513000m + v(-4306.860233) * m = 10000.000000m
001-2, -2451.956,1854.905,5693.140,B,|vA(5693.139767) * 2.513000m + vB(-2451.955726) * 2.513000m + v(1854.904507) * m = 10000.000000m
===2===
===k = 2.514===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.514000m + vB(0.000000) * 2.514000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4308.480,5691.520,A,|vA(5691.519636) * 2.514000m + vB(0.000000) * 2.514000m + v(-4308.480364) * m = 10000.000000m
001-2, -2452.180,1856.300,5691.520,B,|vA(5691.519636) * 2.514000m + vB(-2452.180059) * 2.514000m + v(1856.300305) * m = 10000.000000m
===2===
===k = 2.515===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.515000m + vB(0.000000) * 2.515000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4310.100,5689.900,A,|vA(5689.900427) * 2.515000m + vB(0.000000) * 2.515000m + v(-4310.099573) * m = 10000.000000m
001-2, -2452.404,1857.696,5689.900,B,|vA(5689.900427) * 2.515000m + vB(-2452.403740) * 2.515000m + v(1857.695833) * m = 10000.000000m
===2===
===k = 2.516===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.516000m + vB(0.000000) * 2.516000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4311.718,5688.282,A,|vA(5688.282139) * 2.516000m + vB(0.000000) * 2.516000m + v(-4311.717861) * m = 10000.000000m
001-2, -2452.627,1859.091,5688.282,B,|vA(5688.282139) * 2.516000m + vB(-2452.626770) * 2.516000m + v(1859.091091) * m = 10000.000000m
===2===
===k = 2.517===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.517000m + vB(0.000000) * 2.517000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4313.335,5686.665,A,|vA(5686.664771) * 2.517000m + vB(0.000000) * 2.517000m + v(-4313.335229) * m = 10000.000000m
001-2, -2452.849,1860.486,5686.665,B,|vA(5686.664771) * 2.517000m + vB(-2452.849149) * 2.517000m + v(1860.486080) * m = 10000.000000m
===2===
===k = 2.518===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.518000m + vB(0.000000) * 2.518000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4314.952,5685.048,A,|vA(5685.048323) * 2.518000m + vB(0.000000) * 2.518000m + v(-4314.951677) * m = 10000.000000m
001-2, -2453.071,1861.881,5685.048,B,|vA(5685.048323) * 2.518000m + vB(-2453.070880) * 2.518000m + v(1861.880798) * m = 10000.000000m
===2===
===k = 2.519===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.519000m + vB(0.000000) * 2.519000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4316.567,5683.433,A,|vA(5683.432793) * 2.519000m + vB(0.000000) * 2.519000m + v(-4316.567207) * m = 10000.000000m
001-2, -2453.292,1863.275,5683.433,B,|vA(5683.432793) * 2.519000m + vB(-2453.291962) * 2.519000m + v(1863.275245) * m = 10000.000000m
===2===
===k = 2.520===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.520000m + vB(0.000000) * 2.520000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4318.182,5681.818,A,|vA(5681.818182) * 2.520000m + vB(0.000000) * 2.520000m + v(-4318.181818) * m = 10000.000000m
001-2, -2453.512,1864.669,5681.818,B,|vA(5681.818182) * 2.520000m + vB(-2453.512397) * 2.520000m + v(1864.669421) * m = 10000.000000m
===2===
===k = 2.521===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.521000m + vB(0.000000) * 2.521000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4319.796,5680.204,A,|vA(5680.204487) * 2.521000m + vB(0.000000) * 2.521000m + v(-4319.795513) * m = 10000.000000m
001-2, -2453.732,1866.063,5680.204,B,|vA(5680.204487) * 2.521000m + vB(-2453.732186) * 2.521000m + v(1866.063327) * m = 10000.000000m
===2===
===k = 2.522===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.522000m + vB(0.000000) * 2.522000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4321.408,5678.592,A,|vA(5678.591709) * 2.522000m + vB(0.000000) * 2.522000m + v(-4321.408291) * m = 10000.000000m
001-2, -2453.951,1867.457,5678.592,B,|vA(5678.591709) * 2.522000m + vB(-2453.951329) * 2.522000m + v(1867.456962) * m = 10000.000000m
===2===
===k = 2.523===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.523000m + vB(0.000000) * 2.523000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4323.020,5676.980,A,|vA(5676.979847) * 2.523000m + vB(0.000000) * 2.523000m + v(-4323.020153) * m = 10000.000000m
001-2, -2454.170,1868.850,5676.980,B,|vA(5676.979847) * 2.523000m + vB(-2454.169829) * 2.523000m + v(1868.850325) * m = 10000.000000m
===2===
===k = 2.524===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.524000m + vB(0.000000) * 2.524000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4324.631,5675.369,A,|vA(5675.368899) * 2.524000m + vB(0.000000) * 2.524000m + v(-4324.631101) * m = 10000.000000m
001-2, -2454.388,1870.243,5675.369,B,|vA(5675.368899) * 2.524000m + vB(-2454.387685) * 2.524000m + v(1870.243416) * m = 10000.000000m
===2===
===k = 2.525===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.525000m + vB(0.000000) * 2.525000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4326.241,5673.759,A,|vA(5673.758865) * 2.525000m + vB(0.000000) * 2.525000m + v(-4326.241135) * m = 10000.000000m
001-2, -2454.605,1871.636,5673.759,B,|vA(5673.758865) * 2.525000m + vB(-2454.604899) * 2.525000m + v(1871.636236) * m = 10000.000000m
===2===
===k = 2.526===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.526000m + vB(0.000000) * 2.526000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4327.850,5672.150,A,|vA(5672.149745) * 2.526000m + vB(0.000000) * 2.526000m + v(-4327.850255) * m = 10000.000000m
001-2, -2454.821,1873.029,5672.150,B,|vA(5672.149745) * 2.526000m + vB(-2454.821472) * 2.526000m + v(1873.028783) * m = 10000.000000m
===2===
===k = 2.527===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.527000m + vB(0.000000) * 2.527000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4329.458,5670.542,A,|vA(5670.541537) * 2.527000m + vB(0.000000) * 2.527000m + v(-4329.458463) * m = 10000.000000m
001-2, -2455.037,1874.421,5670.542,B,|vA(5670.541537) * 2.527000m + vB(-2455.037405) * 2.527000m + v(1874.421059) * m = 10000.000000m
===2===
===k = 2.528===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.528000m + vB(0.000000) * 2.528000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4331.066,5668.934,A,|vA(5668.934240) * 2.528000m + vB(0.000000) * 2.528000m + v(-4331.065760) * m = 10000.000000m
001-2, -2455.253,1875.813,5668.934,B,|vA(5668.934240) * 2.528000m + vB(-2455.252698) * 2.528000m + v(1875.813061) * m = 10000.000000m
===2===
===k = 2.529===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.529000m + vB(0.000000) * 2.529000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4332.672,5667.328,A,|vA(5667.327855) * 2.529000m + vB(0.000000) * 2.529000m + v(-4332.672145) * m = 10000.000000m
001-2, -2455.467,1877.205,5667.328,B,|vA(5667.327855) * 2.529000m + vB(-2455.467353) * 2.529000m + v(1877.204792) * m = 10000.000000m
===2===
===k = 2.530===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.530000m + vB(0.000000) * 2.530000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4334.278,5665.722,A,|vA(5665.722380) * 2.530000m + vB(0.000000) * 2.530000m + v(-4334.277620) * m = 10000.000000m
001-2, -2455.681,1878.596,5665.722,B,|vA(5665.722380) * 2.530000m + vB(-2455.681371) * 2.530000m + v(1878.596249) * m = 10000.000000m
===2===
===k = 2.531===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.531000m + vB(0.000000) * 2.531000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4335.882,5664.118,A,|vA(5664.117814) * 2.531000m + vB(0.000000) * 2.531000m + v(-4335.882186) * m = 10000.000000m
001-2, -2455.895,1879.987,5664.118,B,|vA(5664.117814) * 2.531000m + vB(-2455.894753) * 2.531000m + v(1879.987433) * m = 10000.000000m
===2===
===k = 2.532===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.532000m + vB(0.000000) * 2.532000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4337.486,5662.514,A,|vA(5662.514156) * 2.532000m + vB(0.000000) * 2.532000m + v(-4337.485844) * m = 10000.000000m
001-2, -2456.107,1881.378,5662.514,B,|vA(5662.514156) * 2.532000m + vB(-2456.107499) * 2.532000m + v(1881.378344) * m = 10000.000000m
===2===
===k = 2.533===
  N  , vB,v,vA,col,|p
000  , 0.000,10000.000,0.000,-,|vA(0.000000) * 2.533000m + vB(0.000000) * 2.533000m + v(10000.000000) * m = 10000.000000m
001-1, 0.000,-4339.089,5660.911,A,|vA(5660.911407) * 2.533000m + vB(0.000000) * 2.533000m + v(-4339.088593) * m = 10000.000000m
